"Title","Edition","ISBN","Publisher Name","Publishing Year","Serial Title","Call Number","Language","publishing place","Classification","Notes","Image","File Attach",,"Subject","Item Start value","Specific Detail Info","Copies","Price","label","Supplier","Subtitle","Keyword","Book review","Standards","Frequency"
"READ & SHINE :MORAL STORIES LEVEL 1;A HELPING HAND AT MEALTIMES",,"978-81-319-0872-3","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 1;CLEAN AND TIDY",,"978-81-319-0873-0","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 1;HELPING OTHERS",,"978-81-319-0874-7","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 1;MANNERS",,"978-81-319-0875-4","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 2;HELP OTHERS AND OTHERS WILL HELP YOU",,"978-81-319-0876-1","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 2;GOOD MANNERS",,"978-81-319-0877-8","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 2;BE CHEERFUL",,"978-81-319-0878-5","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 2;BE PEACEFUL",,"978-81-319-0879-2","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 3;BE BRAVE",,"978-81-319-0880-8","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 3;LOOK BEFORE YOU LEAP",,"978-81-319-0882-2","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 3;COUNT YOUR BLESSINGS",,"978-81-319-0881-5","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 3;IF YOU WANT A FRIEND BE A FRIEND",,"978-81-319-0883-9","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 4; CONSEQUENCES",,"978-81-319-0884-6","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 4;LEARN FROM YOUR MISTAKES",,"978-81-319-0885-3","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 4; REWARDS FOR HARD WORK ",,"978-81-319-0886-0","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"READ & SHINE :MORAL STORIES LEVEL 4;MONEY CAN'T BUY HAPPINESS",,"978-81-319-0887-7","B.JAIN",,,,,,"823/BAR",,,,"BARNETT.STEPHEN;Author",,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"MY FIRST EXPERIENCE LEVEL 1: AT THE ZOO",,"978-81-319-1947-7","B.JAIN",,,,,,"823/ZOO",,,,,,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"MY FIRST EXPERIENCE LEVEL 1: GOING TO SCHOOL",,"978-81-319-1946-0","B.JAIN",,,,,,"823/GOI",,,,,,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"MY FIRST EXPERIENCE LEVEL 1: MY FIRST PET",,"978-81-319-1942-2","B.JAIN",,,,,,"823/FIR",,,,,,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"MY FIRST EXPERIENCE LEVEL 1: LAYING IN THE PARK",,"978-81-319-1944-6","B.JAIN",,,,,,"823/PLA",,,,,,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"MY FIRST EXPERIENCE LEVEL 2: AT THE BEACH",,"978-81-319-1945-3","B.JAIN",,,,,,"823/BEA",,,,,,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"MY FIRST EXPERIENCE LEVEL 2: GROWING FLOWERS",,"978-81-319-1943-9","B.JAIN",,,,,,"823/GRO",,,,,,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"MY FIRST EXPERIENCE LEVEL 2: OFF TO A PICNIC",,"978-81-319-1940-8","B.JAIN",,,,,,"823/OFF",,,,,,,,,40,,"BULSAR BOOK STORE",,,,"STORY",
"PEGASUS ENCYCLOPEDIA LIBRARY: TRANSPORT; AIR TRANSPORT",,"978-81-319-1291-1","B.JAIN",,,,,,"387/TRA",,,,,"SOCIAL SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: TRANSPORT; WATER TRANSPORT",,"978-81-319-1294-2","B.JAIN",,,,,,"387/TRA",,,,,"SOCIAL SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: TRANSPORT; LAND TRANSPORT",,"978-81-319-1293-5","B.JAIN",,,,,,"387/TRA",,,,,"SOCIAL SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: TRANSPORT;TRUCKS",,"978-81-319-1295-9","B.JAIN",,,,,,"387/TRA",,,,,"SOCIAL SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: TRANSPORT; CARS",,"978-81-319-1292-8","B.JAIN",,,,,,"387/TRA",,,,,"SOCIAL SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: NATURAL DISASTERS;EARTHQUAKES",,"978-81-319-1311-6","B.JAIN",,,,,,"503/NAT",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: NATURAL DISASTERS;FLOODS",,"978-81-319-1312-3","B.JAIN",,,,,,"503/NAT",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: NATURAL DISASTERS;HURRICANES",,"978-81-319-1313-0","B.JAIN",,,,,,"503/NAT",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: NATURAL DISASTERS;TORNADOES",,"978-81-319-1314-7","B.JAIN",,,,,,"503/NAT",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: NATURAL DISASTERS;VOLCANOES",,"978-81-319-1315-4","B.JAIN",,,,,,"503/NAT",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ENVIRONMENT; FOREST",,"978-81-319-1334-5","B.JAIN",,,,,,"503/ENN",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ENVIRONMENT;FLOWERS",,"978-81-319-1333-8","B.JAIN",,,,,,"503/ENN",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ENVIRONMENT;ATMOSPHERE,WEATHER AND CLIMATE",,"978-81-319-1331-4","B.JAIN",,,,,,"503/ENN",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ENVIRONMENT;GLOBAL WARMING",,"978-81-319-1335-2","B.JAIN",,,,,,"503/ENN",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ENVIRONMENT;TREES",,"978-81-319-1332-1","B.JAIN",,,,,,"503/ENN",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: SPACE",,"978-81-319-0730-6","B.JAIN",,,,,,"503/ENN",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: TRANSPORT",,"978-81-319-0737-5","B.JAIN",,,,,,"388/TRA",,,,,"SOCIAL SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: SEA WORLD",,"978-81-319-0736-8","B.JAIN",,,,,,"500/SEA",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: SCIENCE",,"978-81-319-0735-1","B.JAIN",,,,,,"500/SCI",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: NATURE",,"978-81-319-0734-4","B.JAIN",,,,,,"500/NAT",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: HUMAN BODY",,"978-81-319-0733-7","B.JAIN",,,,,,"500/HUM",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: COMMUNICATION",,"978-81-319-0732-0","B.JAIN",,,,,,"384/COM",,,,,"SOCIAL SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: ANIMAL WORLD",,"978-81-319-0731-3","B.JAIN",,,,,,"590/ANI",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CHEMISTRY;ACIDS,BASES & SALTS",,"978-81-319-1251-5","B.JAIN",,,,,,"540/CHE",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CHEMISTRY;CARBON & ITS COMPOUNDS",,"978-81-319-1253-9","B.JAIN",,,,,,"540/CHE",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CHEMISTRY;BASICS OF CHEMISTRY",,"978-81-319-1252-2","B.JAIN",,,,,,"540/CHE",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CHEMISTRY;STATES OF MATTER",,"978-81-319-1255-3","B.JAIN",,,,,,"540/CHE",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CHEMISTRY;ELEMENTS AND COMPOUNDS",,"978-81-319-1254-6","B.JAIN",,,,,,"540/CHE",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: PHYSICS;WORK,FORCE AND ENERGY",,"978-81-319-1245-4","B.JAIN",,,,,,"530/PHY",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: PHYSICS;WAVES AND SOUND",,"978-81-319-1243-0","B.JAIN",,,,,,"530/PHY",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: PHYSICS;LIGHT AND COLOUR",,"978-81-319-1242-3","B.JAIN",,,,,,"530/PHY",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: PHYSICS;MOTION",,"978-81-319-1244-7","B.JAIN",,,,,,"530/PHY",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: PHYSICS;ELECTRICITY",,"978-81-319-1241-6","B.JAIN",,,,,,"530/PHY",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: HUMAN BODY;SKELETAL SYSTEM",,"978-81-319-1225-6","B.JAIN",,,,,,"570/SKE",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY:HUMAN BODY; NERVOUS SYSTEM",,"978-81-319-1223-2","B.JAIN",,,,,,"570/NER",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: HUMAN BODY;MUSCULAR SYSTEM",,"978-81-319-1222-5","B.JAIN",,,,,,"570/MUS",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: HUMAN BODY;RESPIRATORY SYSTEM",,"978-81-319-1224-9","B.JAIN",,,,,,"570/RES",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: HUMAN BODY;DIGESTIVE SYSTEM",,"978-81-319-1221-8","B.JAIN",,,,,,"570/DIG",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ANIMAL WORLD;REPTILES",,"978-81-319-1200-3","B.JAIN",,,,,,"590/ANI",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ANIMAL WORLD;MAMMALS",,"978-81-319-1204-1","B.JAIN",,,,,,"590/ANI",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ANIMAL WORLD;BIRDS",,"978-81-319-1202-7","B.JAIN",,,,,,"590/ANI",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ANIMAL WORLD;AMPHIBIANS",,"978-81-319-1201-0","B.JAIN",,,,,,"590/ANI",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: ANIMAL WORLD;DINOSAURS",,"978-81-319-1203-4","B.JAIN",,,,,,"590/ANI",,,,,"SCIENCE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: EXPERIMENTS AND ACTIVITIES;BIOLOGY",,"978-81-319-1261-4","B.JAIN",,,,,,"500/EXP",,,,,"BIOLOGY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: EXPERIMENTS AND ACTIVITIES;GENERAL SCIENCE",,"978-81-319-1265-2","B.JAIN",,,,,,"500/EXP",,,,,,,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: EXPERIMENTS AND ACTIVITIES;CHEMISTRY",,"978-81-319-1262-1","B.JAIN",,,,,,"500/EXP",,,,,"CHEMISTRY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: EXPERIMENTS AND ACTIVITIES;PHYSICS",,"978-81-319-1264-5","B.JAIN",,,,,,"500/EXP",,,,,"PHYSICS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: EXPERIMENTS AND ACTIVITIES;NATURE",,"978-81-319-1263-8","B.JAIN",,,,,,"500/EXP",,,,,,,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: DISCOVERIES & INVENTIONS;INVENTIONS & INVENTORS",,"978-81-319-1274-4","B.JAIN",,,,,,"500/DIS",,,,,"DISCOVERIES",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: DISCOVERIES & INVENTIONS;ANCIENT INVENTIONS",,"978-81-319-1271-3","B.JAIN",,,,,,"500/DIS",,,,,"DISCOVERIES",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: DISCOVERIES & INVENTIONS;SCIENTIFIC BREAKTHOUGH",,"978-81-319-1275-1","B.JAIN",,,,,,"500/DIS",,,,,"DISCOVERIES",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: DISCOVERIES & INVENTIONS;DISCOVERIES",,"978-81-319-1273-7","B.JAIN",,,,,,"500/DIS",,,,,"DISCOVERIES",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: DISCOVERIES & INVENTIONS;COMPUTER",,"978-81-319-1272-0","B.JAIN",,,,,,"500/DIS",,,,,"DISCOVERIES",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPACE;UNIVERSE",,"978-81-319-1285-0","B.JAIN",,,,,,"500/SPA",,,,,"SPACE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPACE;EARTH",,"978-81-319-1281-2","B.JAIN",,,,,,"500/SPA",,,,,"SPACE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPACE;MOON",,"978-81-319-1282-9","B.JAIN",,,,,,"500/SPA",,,,,"SPACE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPACE;SUN",,"978-81-319-1284-3","B.JAIN",,,,,,"500/SPA",,,,,"SPACE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPACE;STARS",,"978-81-319-1283-6","B.JAIN",,,,,,"500/SPA",,,,,"SPACE",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: GEOGRAPHY;DESERTS",,"978-81-319-1301-7","B.JAIN",,,,,,"300/GEO",,,,,"GEOGRAPHY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: GEOGRAPHY;LANDFORMS",,"978-81-319-1302-4","B.JAIN",,,,,,"300/GEO",,,,,"GEOGRAPHY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: GEOGRAPHY;MOUNTAINS",,"978-81-319-1303-1","B.JAIN",,,,,,"300/GEO",,,,,"GEOGRAPHY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: GEOGRAPHY;WATER",,"978-81-319-1305-5","B.JAIN",,,,,,"300/GEO",,,,,"GEOGRAPHY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: GEOGRAPHY;NATURAL WONDERS",,"978-81-319-1304-8","B.JAIN",,,,,,"300/GEO",,,,,"GEOGRAPHY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CONTINENTS;SOUTH AMERICA",,"978-81-319-1324-6","B.JAIN",,,,,,"300/CON",,,,,"CONTINENTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CONTINENTS;NORTH AMERICA",,"978-81-319-1323-9","B.JAIN",,,,,,"300/CON",,,,,"CONTINENTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CONTINENTS;EUROPE",,"978-81-319-1322-2","B.JAIN",,,,,,"300/CON",,,,,"CONTINENTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CONTINENTS;ASIA",,"978-81-319-1325-3","B.JAIN",,,,,,"300/CON",,,,,"CONTINENTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: CONTINENTS;AFRICA",,"978-81-319-1321-5","B.JAIN",,,,,,"300/CON",,,,,"CONTINENTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: WORLD HISTORY; PREHISTORY",,"978-81-319-1365-9","B.JAIN",,,,,,"909/WOR",,,,,"WORLD HISTORY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: WORLD HISTORY;MIDDLE AGES",,"978-81-319-1363-5","B.JAIN",,,,,,"909/WOR",,,,,"WORLD HISTORY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: WORLD HISTORY;ANCIENT CIVILIZATIONS AND EMPIRES",,"978-81-319-1361-1","B.JAIN",,,,,,"909/WOR",,,,,"WORLD HISTORY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: WORLD HISTORY;ANCIENT HISTORY",,"978-81-319-1362-8","B.JAIN",,,,,,"909/WOR",,,,,"WORLD HISTORY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: WORLD HISTORY;MODERN HISTORY",,"978-81-319-1364-2","B.JAIN",,,,,,"909/WOR",,,,,"WORLD HISTORY",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: FOOD & NUTRITION;DIET & RECIPES",,"978-81-319-1231-7","B.JAIN",,,,,,"664/FOO",,,,,"FOOD & NUTRITION",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: FOOD & NUTRITION;FOOD",,"978-81-319-1233-1","B.JAIN",,,,,,"664/FOO",,,,,"FOOD & NUTRITION",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: FOOD & NUTRITION;DISEASES & ILLNESS",,"978-81-319-1232-4","B.JAIN",,,,,,"664/FOO",,,,,"FOOD & NUTRITION",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: FOOD & NUTRITION;NUTRITION",,"978-81-319-1235-5","B.JAIN",,,,,,"664/FOO",,,,,"FOOD & NUTRITION",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: FOOD & NUTRITION;FRUITS & VEGETABLES",,"978-81-319-1234-8","B.JAIN",,,,,,"664/FOO",,,,,"FOOD & NUTRITION",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPORTS;CRICKET",,"978-81-319-1342-0","B.JAIN",,,,,,"796/SPO",,,,,"SPORTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPORTS;TENNIS",,"978-81-319-1345-1","B.JAIN",,,,,,"796/SPO",,,,,"SPORTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPORTS;BASKETBALL",,"978-81-319-1341-3","B.JAIN",,,,,,"796/SPO",,,,,"SPORTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPORTS;FOOTBALL",,"978-81-319-1343-7","B.JAIN",,,,,,"796/SPO",,,,,"SPORTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPORTS;GOLF",,"978-81-319-1344-4","B.JAIN",,,,,,"796/SPO",,,,,"SPORTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"PEGASUS ENCYCLOPEDIA LIBRARY: SPORT OLYMPICS;OLYMPICS AND PARALIMPICS",,"978-81-319-1915-6","B.JAIN",,,,,,"796/SPO",,,,,"SPORTS",,,,125,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: ANIMAL WORLD",,"978-81-319-0642-2","B.JAIN",,,,,,"500/ANI",,,,,"SCIENCE",,,,90,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: SPACE",,"978-81-319-0641-5","B.JAIN",,,,,,"500/SPA",,,,,"SCIENCE",,,,90,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: SEA WORLD",,"978-81-319-0681-1","B.JAIN",,,,,,"500/SEA",,,,,"SCIENCE",,,,90,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
"ILLUSTRATED ENCYCLOPEDIA: NATURE",,"978-81-319-0679-8","B.JAIN",,,,,,"500/NAT",,,,,"SCIENCE",,,,90,,"BULSAR BOOK STORE",,,,"ENCYCLOPEDIA",
