"MASTERING C++",25,,"TATA MCGRAW HILL",2006,,,,"ENGLISH","NEW DELHI","005.133",,,,"VENUGOPAL, K, R, RAJKUMAR , RAVISHANKAR T","CE, IT,","02607",,"1","299",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"DATA COMMUNICATIONS AND NETWORKS",7,,"TATA MCGRAW HILL",2007,,,,"ENGLISH","NEW DELHI","004.65",,,,"Godbole, Achyut S","CE, IT,TITLE,","02608",,"1","265",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ADVANCED MICROPROCESSORS AND PERIPHERALS",2,,"TATA MCGRAW HILL",2007,,,,"ENGLISH","NEW DELHI","005.26",,,,"Ray, Ajay Kumar and Bhurchandi, Kishor","CE, IT,","02609",,"1","275",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"NEURAL NETWORKS: A CLASSROOM APPROACH",3,,"TATA MCGRAW HILL",2007,,,,"ENGLISH","NEW DELHI","006.32",,,,"KUMAR, S.","CE, IT,","02610",,"1","299",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"WEB TECHNOLOGIES",4,,"TATA MCGRAW HILL",2006,,,,"ENGLISH","NEW DELHI","005.72",,,,"Godbole, Achyut S and Kahate, Atul","CE, IT,TITLE,","02611",,"1","275",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"DATA COMMUNICATIONS AND NETWORKING",2,,"TATA MCGRAW HILL",2003,,,,"ENGLISH","NEW DELHI","004.65",,,,"FOROUZAN, B, A.","CE, IT,","02612",,"1","340",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"INTRODUCTION TO COMPUTERS AND COMMUNICATIONS",2,,"TATA MCGRAW HILL",2006,,,,"ENGLISH","NEW DELHI","004",,,,"RAVICHANDRAN, D.","CE, IT,TITLE,","02613",,"1","295",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMMUNICATION ELECTRONICS: PRINCIPLES AND APPLICATION",3,,"TATA MCGRAW HILL",2002,,,,"ENGLISH","NEW DELHI","621.38",,,,"Frenzel, Louis E","EC,","02614",,"1","275",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMPUTER INSTALLATION AND SERVICING",2,,"TATA MCGRAW HILL",2006,,,,"ENGLISH","NEW DELHI","004",,,,"Balasubramanian, D","CE, IT,","02615",,"1","135",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"IBM PC AND CLONES: HARDWARE TROUBLESHOOTING AND MAINTENANCE",2,,"TATA MCGRAW HILL",2006,,,,"ENGLISH","NEW DELHI","004.16",,,,"GOVINDARAJALU, B.","CE, IT,","02616",,"1","495",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"HANDS-ON AI WITH JAVA SMART GAMING ROBOTICS AND MORE",,,"TATA MCGRAW HILL",2005,,,,"ENGLISH","NEW DELHI","005.133",,,,"Wise, Edwin","CE, IT,TITLE,","02617",,"1","325",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"INTRODUCTION TO NEURAL NETWORKS USING MATLAB 6.0",2,,"TATA MCGRAW HILL",2006,,,,"ENGLISH","NEW DELHI","006.32",,,,"Sivanandam, S. N and others","CE, IT,TITLE,","02618",,"1","295",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"DIGITAL COMMUNICATIONS",,,"TATA MCGRAW HILL",2006,,,,"ENGLISH","NEW DELHI","621.382",,,,"BHATTACHARYA, A.","EC,","02619",,"1","295",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"MECHANICAL ENGINEERING POCKET BOOK",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1997,,,,"ENGLISH","KOLKATA","620.0042",,,,"Banerjee, Sisir","ME,TITLE,","02620",,"1","70",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MECHANICS: II",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1997,,,,"ENGLISH","KOLKATA","620.22",,,,"Ghosh, Pratap Chandra and Bhadra, Bikas Kr.","ME,","02621",,"1","85",,"UNIQUE BOOK STORE",,,,"ME,",,,,,,,,,,,,,,,,,,,,,,,,,
"MECHANICS: II",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1997,,,,"ENGLISH","KOLKATA","620.22",,,,"Ghosh, Pratap Chandra and Bhadra, Bikas Kr.","ME,","02622",,"1","85",,"UNIQUE BOOK STORE",,,,"ME,",,,,,,,,,,,,,,,,,,,,,,,,,
"MECHANICS: II",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1997,,,,"ENGLISH","KOLKATA","620.22",,,,"Ghosh, Pratap Chandra and Bhadra, Bikas Kr.","ME,TITLE,","02623",,"1","85",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SIMPLE GUIDE TO DIGITAL ELECTRONICS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1995,,,,"ENGLISH","KOLKATA","621.381",,,,"Nandy, Subrata","EC,TITLE,","02624",,"1","40",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"KEY TO THERMAL ENGINEERING",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1995,,,,"ENGLISH","KOLKATA","620.402",,,,"Sarkar, B K","ME,TITLE,","02625",,"1","40",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"PRINCIPLES OF MACHINE TOOLS",2,,"NEW CENTRAL BOOK AGENCY PVT LTD",1975,,,,"ENGLISH","KOLKATA","621.902",,,,"Sen, Gopal Chandra and Bhattacharyya, Amitabha","ME,TITLE,","02626",,"1","295",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SURVEYING AND LEVELLING: VOL: I",24,,"PUNE VIDYARTHI GRIHA PRAKASHAN",1988,,,,"ENGLISH",,"526.9",,,,"Kanetkar, T. P and Kulkarni, S. V","CL,TITLE,","02627",,"1","180",,"UNIQUE BOOK STORE",,,,"CL,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"SURVEYING AND LEVELLING: VOL: II",23,,"PUNE VIDYARTHI GRIHA PRAKASHAN",1985,,,,"ENGLISH",,"526.9",,,,"Kanetkar, T. P and Kulkarni, S. V","CL,","02628",,"1","180",,"UNIQUE BOOK STORE",,,,"CL,",,,,,,,,,,,,,,,,,,,,,,,,,
"THEORY AND PROBLEMS ON QUANTITATIVE TECHNIQUES MIS AND DATA PROCESSING: I",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1990,,,,"ENGLISH","KOLKATA","658.4034",,,,"Chakravarty, Samir Kumar","OT,TITLE,","02629",,"1","150",,"UNIQUE BOOK STORE",,,,"OT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"THEORY AND PROBLEMS ON QUANTITATIVE TECHNIQUES MIS AND DATA PROCESSING: II AND III",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1990,,,,"ENGLISH","KOLKATA","658.4034",,,,"Chakravarty, Samir Kumar","OT,","02630",,"1","195",,"UNIQUE BOOK STORE",,,,"OT,",,,,,,,,,,,,,,,,,,,,,,,,,
"MACHINE TOOLS: WORKSHOP TECHNOLOGY",3,,"NEW CENTRAL BOOK AGENCY PVT LTD",2004,,,,"ENGLISH","KOLKATA","621.902",,,,"Datta, R. N","ME,TITLE,","02631",,"1","165",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MANAGEMENT AND ECONOMICS OF BUILDING PROJECTS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1997,,,,"ENGLISH","KOLKATA","690.0951",,,,"Guha, P. K","MANAG,TITLE,","02632",,"1","75",,"UNIQUE BOOK STORE",,,,"MANAG,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"A TEXT BOOK OF MATHEMATICS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",2004,,,,"ENGLISH","KOLKATA","510",,,,"Das A. N.","MATHS,TITLE,","02633",,"1","95",,"UNIQUE BOOK STORE",,,,"MATHS,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"STATISTICAL TECHNIQUES AND APPLICATION",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1991,,,,"ENGLISH","KOLKATA","519.9",,,,"SIRCAR, R.","MATHS,TITLE,","02634",,"1","45",,"UNIQUE BOOK STORE",,,,"MATHS,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"STOCHASTIC PROCESS IN DEMOGRAPHY AND APPLICATIONS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",2006,,,,"ENGLISH","KOLKATA","519.2",,,,"Biswas, Suddhendu and Sriwastav, G. L.","GEN,TITLE,","02635",,"1","195",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ENGINEERING MATHEMATICS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1995,,,,"ENGLISH","KOLKATA","620.00151",,,,"Roychoudhury, Rajkumar","MATHS,TITLE,","02636",,"1","95",,"UNIQUE BOOK STORE",,,,"MATHS,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ENGINEERING MATHEMATICS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1995,,,,"ENGLISH","KOLKATA","620.00151",,,,"Majumdar, Tarit","MATHS,TITLE,","02637",,"1","150",,"UNIQUE BOOK STORE",,,,"MATHS,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"BEGINNER`S ASSEMBLY LANGUAGE AND HARDWARE FOR THE IBM PC SERIES",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1998,,,,"ENGLISH","KOLKATA","004.16",,,,"Mahanti, P. K and Mukherjee, I","CE, IT,TITLE,","02638",,"1","125",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ENGINEERING PHYSICS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",2006,,,,"ENGLISH","KOLKATA","530",,,,"Kar, R. K","PHY,TITLE,","02639",,"1","325",,"UNIQUE BOOK STORE",,,,"PHY,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"TELEVISION AND VCR TECHNOLOGY",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1997,,,,"ENGLISH","KOLKATA","621.3887",,,,"Nandy, Subrata","EC,TITLE,","02640",,"1","105",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ELEMENTS OF COMPUTER SCIENCE",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1993,,,,"ENGLISH","KOLKATA","001.64",,,,"Srinivasan, S","CE, IT,TITLE,","02641",,"1","90",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"CONSTRUCTION MAINTENANCE RESTORATION AND REHABILATION OF HIGHWAY BRIDGES",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1995,,,,"ENGLISH","KOLKATA","690",,,,"Rakshit, K. S","CL,TITLE,","02642",,"1","285",,"UNIQUE BOOK STORE",,,,"CL,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"DESIGN AND CONSTRUCTION OF HIGHWARY BRIDGES",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1992,,,,"ENGLISH","KOLKATA","624.2",,,,"Rakshit, K. S","CL,TITLE,","02643",,"1","350",,"UNIQUE BOOK STORE",,,,"CL,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MAINTENANCE AND REPAIRS OF BUILDINGS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1995,,,,"ENGLISH","KOLKATA","960.24",,,,"Guha, P. K","CL,TITLE,","02644",,"1","245",,"UNIQUE BOOK STORE",,,,"CL,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"HOUSING: AN INDIAN PERSPECTIVE",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1999,,,,"ENGLISH","KOLKATA","643.12",,,,"Guha, P. K","GEN,TITLE,","02645",,"1","185",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTRICAL PRINCIPLES AND APPLICATIONS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",2006,,,,"ENGLISH","KOLKATA","621.31",,,,"Bhattacharya, A. B","EC,TITLE,","02646",,"1","375",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"FUNDAMENTALS OF ELECTRONIC DATA PROCESSING",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1996,,,,"ENGLISH","KOLKATA","005.369",,,,"Chakravarty, Prabir","EC,TITLE,","02647",,"1","65",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMPUTING WITH BASIC",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1995,,,,"ENGLISH","KOLKATA","004",,,,"Alam, S. S and Sen, S. K","CE, IT,TITLE,","02648",,"1","65",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMPUTER SYSTEM AND DATA ANALYSIS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1993,,,,"ENGLISH","KOLKATA","004.01",,,,"Srinivasan, S","CE, IT,TITLE,","02649",,"1","85",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTRICAL ENGINEERING IN MINES",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1996,,,,"ENGLISH","KOLKATA","621.3",,,,"Datta, Nil K","EC,","02650",,"1","125",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTRONICS AND INSTRUMENTATION",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1997,,,,"ENGLISH","KOLKATA","621.381",,,,"Bandyopadhyay, Tarak Kumar","EC,TITLE,","02651",,"1","125",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMPUTER NUMERICAL CONTROL MACHINES",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1992,,,,"ENGLISH","KOLKATA","621.9023",,,,"Radhakrishnan, P","CE, IT,","02652",,"1","195",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"DEFORMATION OF SOLIDS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1991,,,,"ENGLISH","KOLKATA","620.1123",,,,"Bhattacharyya, Amitabha","ME,TITLE,","02653",,"1","60",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTRIC WIRING",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1996,,,,"ENGLISH","KOLKATA","621.31",,,,"Samaddar, S","EC,TITLE,","02654",,"1","195",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"TECHNOLOGY OF MACHINING SYSTEMS",,,"NEW CENTRAL BOOK AGENCY PVT LTD",1990,,,,"ENGLISH","KOLKATA","621.89",,,,"Mullick, Bimal Kumar and Bhattacharyya, Amitabha","ME,TITLE,","02655",,"1","75",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"DISTRIBUTED ALGORITHMS",,,"MORGAN KAUFMANN PUBLISHER",2003,,,,"ENGLISH","NEW DELHI","005.276",,,,"Lynch, Nancy A.","CE, IT,TITLE,","02656",,"1","395",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"TELECOMMUNICATION AND THE COMPUTER",3,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.38195",,,,"Martin, James","CE, IT,TITLE,","02657",,"1","295",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"STUDENT REFERENCE MANUAL FOR ELECTRONIC INSTRUMENTATION LABORATORIES",,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","621.38137",,,,"WOLF, S. AND SMITH, R, F, M.","EC,TITLE,","02658",,"1","250",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ENGINEERING TRIBOLOGY",,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","621.89",,,,"Sahoo, Prasanta","OT,","02659",,"1","225",,"UNIQUE BOOK STORE",,,,"OT,",,,,,,,,,,,,,,,,,,,,,,,,,
"FUNDAMENTALS OF MACHINE DRAWING",2,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","621.815",,,,"Singh, Sadhu and Sah, P. L","ME,","02660",,"1","175",,"UNIQUE BOOK STORE",,,,"ME,",,,,,,,,,,,,,,,,,,,,,,,,,
"PERFORMANCE MODELING OF AUTOMATED MANUFACTURING SYSTEMS",,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","658.514",,,,"Viswanadham, N. and Narahari, Y.","ME,TITLE,","02661",,"1","250",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"AN INTRODUCTION TO ASTROPHYSICS",5,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","530.1",,,,"Basu,. Baidyanath","OT,TITLE,","02662",,"1","295",,"UNIQUE BOOK STORE",,,,"OT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"GEOGRAPHICS INFORMATION SYSTEMS AND ENVIRONMENTAL MODELING",,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","910.285",,,,"Clarke, keith C. and others","CL,TITLE,","02663",,"1","275",,"UNIQUE BOOK STORE",,,,"CL,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"FUNDAMENTALS OF TELECOMMUNICATIONS NETWORK MANAGEMENT",,,"PRENTICE HALL",2004,,,,"ENGLISH","NEW DELHI ","621.3821",,,,"Raman, Lakshmi G.","EC,TITLE,","02664",,"1","250",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMPUTER NETWORKS PROTOCOLS STANDARTS AND INTERFACES",2,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","004.62",,,,"Black, Uyless","CE, IT,TITLE,","02665",,"1","250",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"DATA COMMUNICATIONS AND COMPUTER NETWORKS",2,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","004.65",,,,"Singh, Brijendra","CE, IT,TITLE,","02666",,"1","275",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"NETWORK ANALYSIS",3,,"PRENTICE HALL",2004,,,,"ENGLISH","NEW DELHI ","621.3192",,,,"Valkenburg, M. E. Van","EC,","02667",,"1","225",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"SIGNALS AND SYSTEMS  ",2,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.38043","  ",,,"OPPENHEIM, ALAN V. AND OTHERS  ","EC,TITLE,  ","02668",,"1","325  ",,"UNIQUE BOOK STORE",,,,"EC,TITLE,  ",,,,,,,,,,,,,,,,,,,,,,,,,
"ADVANCED DIGITAL DESIGN WITH THE VERILOG HDL",,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.392",,,,"Ciletti, Michael D.","EC,","02669",,"1","495",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"COMPUTER ORGANIZATION & ARCHITECTURE DESIGNING FOR PERFORMANCE",7,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","004.22",,,,"STALLING, W.","CE, IT,TITLE,","02670",,"1","350",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ADVANCED ELECTRONIC COMMUNICATION SYSTEMS",6,,"PRENTICE HALL",2007,,,,"ENGLISH","NEW DELHI ","621.382",,,,"Tomasdi, Wayne","EC,","02671",,"1","250",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"AUTOMATION PRODUCTION SYSTEMS AND COMPUTER: INTEGRATED MANUFACTURING",2,,"PRENTICE HALL",2007,,,,"ENGLISH","NEW DELHI ","670.285",,,,"GROOVER, M, P.","ME,TITLE,","02672",,"1","295",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"BASIC CIRCUIT THEORY",3,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.3192",,,,"Huelsman, Lawrence P.","EC,","02673",,"1","350",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"INTRODUCTION TO DIGITAL COMMUNICATION SYSTEMS",,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.382",,,,"NIIT","EC,","02674",,"1","225",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"INTRODUCTION TO SIGNALS AND SYSTEMS AN DIGITAL SIGNAL PROCESSING",,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","621.38043",,,,"BANDOPADHYAY, M, N.","EC,","02675",,"1","250",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"FUNDAMENTALS OF INTERNAL COMBUSTION ENGINES",,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.43",,,,"Gupta, H. N","ME,TITLE,","02676",,"1","350",,"UNIQUE BOOK STORE",,,,"ME,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"FUNDAMENTALS OF ENGINEERING THERMODYNAMICS",2,,"PHI LEARING PRIVATE LIMITED",2006,,,,"ENGLISH","NEW DELHI ","621.4021",,,,"RATHAKRISHNAN, E.","ME,","02677",,"1","425",,"UNIQUE BOOK STORE",,,,"ME,",,,,,,,,,,,,,,,,,,,,,,,,,
"OPERATIONS RESEARCH PRINCIPLES AND APPLICATIONS",,,"PRENTICE HALL",2007,,,,"ENGLISH","NEW DELHI ","658.4034",,,,"Srinivasan, S","OT,TITLE,","02678",,"1","325",,"UNIQUE BOOK STORE",,,,"OT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"OPTIMAL CONTROL LINEAR QUADRATIC METHODS",,,"PRENTICE HALL",2004,,,,"ENGLISH","NEW DELHI ","519.92",,,,"Anderson, Brian D. O. and Moore, John B.","OT,TITLE,","02679",,"1","150",,"UNIQUE BOOK STORE",,,,"OT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"INTRODUCTION TO POWER ELECTRONICS",,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.317",,,,"JAGNNATHAN, V.","EC,","02680",,"1","225",,"UNIQUE BOOK STORE",,,,"EC,",,,,,,,,,,,,,,,,,,,,,,,,,
"MICROCOMPUTERS AND MICROPROCESSORS",3,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","004.16",,,,"Uffenbeck, John","CE, IT,","02681",,"1","325",,"UNIQUE BOOK STORE",,,,"CE, IT,",,,,,,,,,,,,,,,,,,,,,,,,,
"PRINCIPLES OF QUALITY COSTS",3,,"PRENTICE HALL",2000,,,,"ENGLISH","NEW DELHI ","338.51",,,,"Campanella, Jack","GEN,TITLE,","02682",,"1","150",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MICROSTRIP AND PRINTED ANTENNA DESIGN",,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","621.39667",,,,"Bancroft, Rendy","EC,TITLE,","02683",,"1","195",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ESSENTIALS OF ECOLOGY AND ENVIRONMENTAL SCIENCE",2,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","574.509941",,,,"Rana, S V S","CL,TITLE,","02684",,"1","250",,"UNIQUE BOOK STORE",,,,"CL,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"NUMERICAL METHODS FOR SCIENTISTS AND ENGINEERS",3,,"PRENTICE HALL",2007,,,,"ENGLISH","NEW DELHI ","005.131",,,,"Rao, Sankara K.","MATHS,TITLE,","02685",,"1","250",,"UNIQUE BOOK STORE",,,,"MATHS,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"OPTIMIZATION FOR ENGINEERING DESIGN ALGORITHMS AND EXAMPLES",,,"PRENTICE HALL",2005,,,,"ENGLISH","NEW DELHI ","620.0042",,,,"Deb, Kalyanmoy","CE, IT,TITLE,","02686",,"1","195",,"UNIQUE BOOK STORE",,,,"CE, IT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"ANALYTICAL TECHNIQUES IN AGRICULTURE BIOTECHNOLOGY AND ENVIRONMENTAL ENGINEERING",,,"PRENTICE HALL",2006,,,,"ENGLISH","NEW DELHI ","338.1628",,,,"Nag, A","OT,TITLE,","02687",,"1","175",,"UNIQUE BOOK STORE",,,,"OT,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"MOBILE AND PERSONAL COMMUNICATION SYSTEMS AND SERVICES",,,"PRENTICE HALL",2004,,,,"ENGLISH","NEW DELHI ","621.38456",,,,"Pandya, Raj","EC,TITLE,","02688",,"1","250",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"POWER SYSTEM TRANSIENTS: A STATISTICAL APPROACH",,,"PRENTICE HALL",2003,,,,"ENGLISH","NEW DELHI ","621.31921",,,,"Indulkar, C. S. and Kothari, D. P.","EC,TITLE,","02689",,"1","150",,"UNIQUE BOOK STORE",,,,"EC,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
"INTRODUCTION TO BIOSTASTICS AND RESEARCH METHODS",4,,"PRENTICE HALL",2007,,,,"ENGLISH","NEW DELHI ","574.015195",,,,"Rao, P. S. S. Sunder and Richard, J.","MATHS,","02690",,"1","225",,"UNIQUE BOOK STORE",,,,"MATHS,",,,,,,,,,,,,,,,,,,,,,,,,,
"ENVIRONMENTAL LAW",,,"PRENTICE HALL",2007,,,,"ENGLISH","NEW DELHI ","344.046",,,,"Sengar, Dharmendra S.","GEN,TITLE,","02691",,"1","275",,"UNIQUE BOOK STORE",,,,"GEN,TITLE,",,,,,,,,,,,,,,,,,,,,,,,,,
