Title,Edition,ISBN,Publisher Name,Publishing Year,Serial Title,Call Number,Language,publishing place,Classification,Notes,Image,File Attach,Author,Subject,Item Start value,Specific Detail Info,Copies,Price,label,Supplier,Subtitle,Keyword,Book review,Standards,Frequency,
The Beast who Couldn't say Boo,,,Mordern Pub,1996,,1768,English,,,,,,Amanda Agee,,1768,,1,$3.99 ,,,,,,,,
Peacock and the Hunter,,,Frank Educational Aids Pvt. Ltd.,2000,,1769,English,,,,,,Sandya Pandey,,1769,,1,$2.50 ,,,,,,,,
Kaju and the Shoe,,,Frank Educational Aids Pvt. Ltd.,2000,,1770,English,,,,,,Pratibha Nath,,1770,,1,$2.50 ,,,,,,,,
Warm Clothes,,,Pebble Books Pub,1998,,1771,English,,,,,,Gail Saunders,,1771,,1,$3.99 ,,,,,,,,
Here Comes Trouble,,,Scholastic Printing New York,2001,,1772,English,,,,,,Larry Dane Brimner,,1772,,1,$3.99 ,,,,,,,,
Just A Day at The Pond,,,Harper Festival,2012,,1773,English,,,,,,Mercer Mayer,,1773,,1,$3.99 ,,,,,,,,
This is the way I go,,,Longman Group Ltd,1965,,1774,English,,,,,,Jenny Taylor,,1774,,1,$2.99 ,,,,,,,,
Weird the Annoying and the Gross!,,,A Golden Book,1997,,1775,English,,,,,,Kate  Holly,,1775,,1,$2.99 ,,,,,,,,
Snow Bear,,,Scholastic Printing New York,2000,,1776,English,,,,,,Wendell Minor,,1776,,1,$3.99 ,,,,,,,,
There was an Old Lady whoo Swallowed a Bat,,,Scholastic Printing New York,2002,,1777,English,,,,,,Lucille Colandro,,1777,,1,$3.99 ,,,,,,,,
Where's Caruso ?,,,Macmillan Publishing New York,2000,,1778,English,,,,,,Virginia Gross,,1778,,1,$3.99 ,,,,,,,,
Dare to Have Courage,,,Creative Teaching Press,2002,,1779,English,,,,,,Regina G Burch,,1779,,1,$3.99 ,,,,,,,,
Orca Song,,,Sound Prints ,1994,,1780,English,,,,,,Michael C. Armour,,1780,,1,$3.99 ,,,,,,,,
Baby Bear Isn't Hungry,Second,,Yosemite Association,2006,,1781,English,Landon,,,,,Micheal Elsohn,,1781,,1,$9.95 ,,Yosemite ,,,,,,
Willington's Chocolatey Day,Second,,Troll Association,2005,,1782,English,New York,,,,,Mick Inkpen,,1782,,1,$3.99 ,,Troll Pub,,,,,,
The Day Nobody Shared,Second,,Scholastic Inc Pub.,2003,,1783,English,New York,,,,,Nancy Parent,,1783,,1,$3.99 ,,Scholastic,,,,,,
Rapunzel,First,,Scholastic Inc Pub.,1982,,1784,English,Landon,,,,,Bernice Chardiet,,1784,,1,$2.99 ,,Scholastic,,,,,,
Pinkie Pie's Spooky Dream,First,,Harper Festival Pub,1995,,1785,English,Landon,,,,,Jodi Huelin,,1785,,1,$3.50 ,,Harper Festival,,,,,,
Santa Visits the Big Blue House,Second,,Simon Spotlight,2005,,1786,English,New York,,,,,Kylie Foxx,,1786,,1,$3.99 ,,Simon Spotlight,,,,,,
If I Could Drive a Dump Truck!,Second,,Scholastic Inc Pub.,2001,,1787,English,London,,,,,Michael Teitelbaum,,1787,,1,$3.50 ,,Scholastic,,,,,,
Batman save the Day,First,,Harper Entertainment,2008,,1788,English,London,,,,,Jennifer Frantz,,1788,,1,$3.99 ,,Scholastic,,,,,,
The Biggest Pumpkin Ever,Second,,Scholastic Inc Pub.,1984,,1789,English,London,,,,,Steven Kroll,,1789,,1,$3.99 ,,Scholastic,,,,,,
Sadie and the Snowman,First,,Scholastic Inc Pub.,1985,,1790,English,New York,,,,,Allen Morgan,,1790,,1,$5.25 ,,Scholastic,,,,,,
Little Snowflake's Big adventure,Second,,Scholastic Inc Pub.,2005,,1791,English,New York,,,,,Steve Metxger,,1791,,1,$3.99 ,,Scholastic,,,,,,
Georgie and the Noisy Ghost,First,,Scholastic Inc Pub.,1971,,1792,English,New York,,,,,Robert Bright,,1792,,1,$3.99 ,,Scholastic,,,,,,
The Night Before Valentine's Day,First,,Scholastic Inc Pub.,2000,,1793,English,New York,,,,,Natasha Wing,,1793,,1,$3.99 ,,Scholastic,,,,,,
The Beast who couldn't say Boo,First,,Modern Publishing,2000,,1794,English,New York,,,,,Amanda Agee,,1794,,1,$3.99 ,,Morden Publication,,,,,,
Barney Says 'Please and Thank You,Second,,Lyrick Publishing,1994,,1795,English,New York,,,,,Stephan White,,1795,,1,$3.99 ,,Lyrick Publishing,,,,,,
The Night Before First Grade,First,,Grosset & Dunlap ,2005,,1796,English,New York,,,,,Natasha Wing,,1796,,1,$3.99 ,,Grosset & Dunlap,,,,,,
Freddi Fish The Big Froople Match,Second,,Lyrick Publishing,2000,,1797,English,New York,,,,,Gayle Amaral,Comic,1797,,1,$3.99 ,,Lyrick Publishing,,,,,,
Sharek 2 Cat Attack!,First,,Scholastic Inc Pub.,2004,,1798,English,London,,,,,Carisa Swenson,Comic,1798,,1,$3.99 ,,Scholastic,,,,,,
Power Rangers Jungle Fury,First,,Dalmatian Press,2011,,1799,English,London,,,,,Slade Stone,Comic,1799,,1,$3.99 ,,Scholastic,,,,,,
Trans formers Animaed,First,,HarperEntertainment,2008,,1800,English,London,,,,,Aaron Rosenberg,Comic,1800,,1,$3.99 ,,Harper Festival,,,,,,
The Little Penguin,First,,Scholastic Inc Pub.,2008,,1801,English,London,,,,,A.J  Wood,,1801,,1,$3.99 ,,Scholastic,,,,,,
The Little Penguin,First,,Scholastic Inc Pub.,2008,,1802,English,London,,,,,A J Wood,,1802,,1,$3.99 ,,,,,,,,
The Little Penguin,First,,Scholastic Inc Pub.,2008,,1803,English,London,,,,,A J Wood,,1803,,1,$3.99 ,,,,,,,,
"Hanukkah, Oh Hanukkah",Second,,Puffin Books,2008,,1804,English,London,,,,,Susan L. Roth,,1804,,1,$5.99 ,,Puffin Book,,,,,,
The Biggest Valentine Ever,First,,Scholastic Inc Pub.,2006,,1805,English,London,,,,,Steven Kroll,,1805,,1,$3.99 ,,Scholastic Pub,,,,,,
The Berenstain Bears Computer Trouble,First,,Harper Festival Pub,2010,,1806,English,London,,,,,Mike Berenstain,,1806,,1,$3.99 ,,Harper Festival,,,,,,
The Night Before Summer Vacation,First,,Scholastic Inc Pub.,2002,,1807,English,London,,,,,Natasha Wing,,1807,,1,$3.99 ,,Scholastic Pub,,,,,,
The Fishermen's Surprise,First,,Concordia Publishing House,1967,,1808,English,London,,,,,Alyce Bergey,,1808,,1,$3.99 ,,Arch Book,,,,,,
Curious George in the Snow,First,,Houghton Mufflin Company,1977,,1809,English,London,,,,,H.A. Rey,,1809,,1,$3.99 ,,Houghton Mifflin Company,,,,,,
Scary Oddparents A Fairly odd Halloween,Second,,Scholastic Inc Pub.,2004,,1810,English,London,,,,,Terry Collins,,1810,,1,$3.99 ,,Scholastic Pub,,,,,,
The Opossum's Table,First,,Ginn and Company,1973,,1811,English,London,,,,,Helen Hinckley,,1811,,1,$3.99 ,,Ginn and Company,,,,,,
I am Responsible!,Second,,Scholastic Inc Pub.,2004,,1812,English,London,,,,,David Parker,,1812,,1,$3.99 ,,Scholastic Pub,,,,,,
I am Generous!,Second,,Scholastic Inc Pub.,2004,,1813,English,London,,,,,David Parker,,1813,,1,$3.99 ,,Scholastic Pub,,,,,,
No T Rex in the Library,Second,,Scholastic Inc Pub.,2003,,1814,English,London,,,,,Toni Buzzeo,,1814,,1,$3.99 ,,Scholastic Pub,,,,,,
The Berenstain Bears and the Attic Treasure,First,,Mc Donald's,2002,,1815,English,London,,,,,Jan Berenstain,,1815,,1,$2.50 ,,Scholastic Pub,,,,,,
Dear Mrs Marsh,First,,Macmillan company,2000,,1816,English,London,,,,,Andrew Willett,,1816,,1,$3.99 ,,Macmillan Pub,,,,,,
Tools,Second,,Scholastic Inc Pub.,2001,,1817,English,London,,,,,Susan Canizares,,1817,,1,$3.99 ,,Scholastic Pub,,,,,,
"Oh, What a Daughter! ",First,,Mimosa Publications ,1992,,1818,English,Hong Kong,,,,,Judith womersley,,1818,,1,$3.99 ,,Mimosa Pub,,,,,,
Ant Cites,First,,Scholastic Inc Pub.,1989,,1819,English,Landon,,,,,Arthur Dorros,,1819,,1,$3.99 ,,Scholastic Pub,,,,,,
Ghosts of the White House,First,,Scholastic Inc Pub.,1999,,1820,English,London,,,,,Cheryl Harness,,1820,,1,$3.99 ,,Scholastic Pub,,,,,,
Pokemon Coal Badge Battle,First,,Scholastic Inc Pub.,2008,,1821,English,London,,,,,Tracey West,,1821,,1,$3.50 ,,Scholastic Pub,,,,,,
Bitty Fish,First,,The Kane Press,1997,,1822,English,New York,,,,,Sheryl Kagen,,1822,,1,$3.90 ,,Scholastic Pub,,,,,,
Down by the Station,First,,Scholastic Inc Pub.,2010,,1823,English,London,,,,,Jennifer Riggs Vetter,,1823,,1,$2.50 ,,Scholastic Pub,,,,,,
The Summer Clubhouse,First,,Macmillan company,1997,,1824,English,New York,,,,,Karen Edwards,,1824,,1,$3.99 ,,Macmillan Pub,,,,,,
Lewis Howard Latimer An Inventive Mind,First,,McGraw Hill Pub,2010,,1825,English,New York,,,,,Akimi Gibson,,1825,,1,$3.99 ,,McGraw Hill Pub,,,,,,
A Sweetheart for Valentine,First,,Xerox Education Pub,1979,,1826,English,New York,,,,,Lorna Balian,,1826,,1,$3.99 ,,Xerox Education Pub,,,,,,
Takes a Bath Puppy Mudge,First,,Scholastic Inc Pub.,2002,,1827,English,New York,,,,,Cynthia Rylant,,1827,,1,$3.99 ,,Scholastic Pub,,,,,,
The Gift A Tale of Generosity,First,,Scholastic Inc Pub.,2002,,1828,English,New York,,,,,Rusty Fletcher,,1828,,1,$2.50 ,,Pi Kids Publication,,,,,,
Junie B. Jones Loves Handsome Warren,First,,Scholastic Inc Pub.,1999,,1829,English,London,,,,,Barbara Park,,1829,,1,$3.99 ,,Scholastic Pub,,,,,,
Help! I am Bored!,First,,Scholastic Inc Pub.,2002,,1830,English,London,,,,,Nancy Mercado,,1830,,1,$3.99 ,,Scholastic Pub,,,,,,
Let's Go on a Museum Hunt,First,,Scholastic Inc Pub.,1998,,1831,English,London,,,,,Francie Alexander,,1831,,1,$3.99 ,,Scholastic Pub,,,,,,
What Makes things Move?,First,,Troll Association,1991,,1832,English,London,,,,,Althea,,1832,,1,$3.99 ,,Scholastic Pub,,,,,,
Meet the Robots,First,,Harper Kids  Entertainment,2005,,1833,English,London,,,,,Action Figueroa,,1833,,1,$3.99 ,,Harper Kids Entertainment,,,,,,
What will we do about Jack?,First,,Mc Graw Hill Pub,2002,,1834,English,London,,,,,Toby Gates,,1834,,1,$2.50 ,,McGraw Hill Pub,,,,,,
Magnets,First,,Troll Association,1985,,1835,English,London,,,,,Laurence Santrey,,1835,,1,$2.50 ,,Troll associates,,,,,,
The Leprechaun's Gold,First,,Scholastic Inc Pub.,2000,,1836,English,London,,,,,Pamela Ouncan,,1836,,1,$3.99 ,,Scholastic Pub,,,,,,
The Junckyard Wonders,First,,Scholastic Inc Pub.,2010,,1837,English,London,,,,,Patricia Lee Gauch,,1837,,1,$3.99 ,,Scholastic Pub,,,,,,
Struwwelpeter,First,,Dover Publication,1995,,1838,English,New York,,,,,Heinrich Hoffmann,,1838,,1,$3.99 ,,Dover Pub,,,,,,
Commotion in the Ocean,First,,Scholastic Inc Pub.,1999,,1839,English,London,,,,,Giles Andreae,,1839,,1,$3.99 ,,Scholastic Pub,,,,,,
Penguins to the Rescue!,First,,Scholastic Inc Pub.,2007,,1840,English,New York,,,,,Tony Mitton,,1840,,1,$3.99 ,,Scholastic Pub,,,,,,
Hello Kitty USA,First,,Scholastic Inc Pub.,2002,,1841,English,New York,,,,,Carra Gamberdella,,1841,,1,$3.99 ,,Scholastic Pub,,,,,,
Ira says Goodbye,First,,Scholastic Inc Pub.,1990,,1842,English,New York,,,,,Bernard Waber,,1842,,1,$3.99 ,,Scholastic Pub,,,,,,
Secret Languages,First,,Scholastic Inc Pub.,1959,,1843,English,New York,,,,,Louise Dickson,,1843,,1,$3.99 ,,Scholastic Pub,,,,,,
The Princess and the Potty,First,,Scholastic Inc Pub.,2005,,1844,English,New York,,,,,Wendy Cheyette Lewison,,1844,,1,$3.99 ,,Scholastic Pub,,,,,,
Seamore The very forgetful Porpose,First,,Scholastic Inc Pub.,2008,,1845,English,New York,,,,,Darcie Edgemon,,1845,,1,$3.99 ,,Scholastic Pub,,,,,,
Chester Raccoon and the Big Bad Bully,First,,Scholastic Inc Pub.,2009,,1846,English,New York,,,,,Audrey Penn,,1846,,1,$3.99 ,,Scholastic Pub,,,,,,
You are Special,First,,Scholastic Inc Pub.,1998,,1847,English,New York,,,,,Max Lucado,,1847,,1,$3.99 ,,Scholastic Pub,,,,,,
Tooth Trouble,First,,Scholastic Inc Pub.,2003,,1848,English,New York,,,,,Jane clarke,,1848,,1,$3.99 ,,Scholastic Pub,,,,,,
Goldilicious,First,,Scholastic Inc Pub.,2010,,1849,English,New York,,,,,Victoria Kann,,1849,,1,$3.99 ,,Scholastic Pub,,,,,,
Hurry Up Franklin,First,,Scholastic Inc Pub.,1989,,1850,English,New York,,,,,Paulette Bourgeois,,1850,,1,$3.99 ,,Scholastic Pub,,,,,,
The Missing Fruit,First,,Macmillan company,1997,,1851,English,New York,,,,,Gale Clifford,,1851,,1,$3.99 ,,Macmillan Pub,,,,,,
Froggy's Sleepover,First,,Scholastic Inc Pub.,2005,,1852,English,New York,,,,,Frank Remkiewicz,,1852,,1,$3.99 ,,Scholastic Pub,,,,,,
Elmo's Birthday,First,,Creative Edge ,2009,,1853,English,London,,,,,Susan Hood,,1853,,1,$3.99 ,,Creative  Edge,,,,,,
Digimon Next stop DigiWorld,First,,Modern Publishing,2000,,1854,English,New York,,,,,Honey Bear Book,,1854,,1,$1.50 ,,Honey Bear Books,,,,,,
The New Ranger,First,,Scholastic Inc Pub.,2012,,1855,English,New York,,,,,Marilyn Easton,,1855,,1,$2.50 ,,Scholastic Pub,,,,,,
Froggy's First kiss,First,,Puffin Books,1998,,1856,English,New York,,,,,Jonathan London,,1856,,1,$2.50 ,,Puffin Book,,,,,,
Pocahontas Princess of the River Tribes,First,,Scholastic Inc Pub.,1993,,1857,English,New York,,,,,Elaine Raphael,,1857,,1,$3.99 ,,Scholastic Pub,,,,,,
There's a Zoo in Room 22,First,,Scholastic Inc Pub.,2001,,1858,English,New York,,,,,Judy Sierra,,1858,,1,$3.99 ,,Scholastic Pub,,,,,,
Pirates Don't Change Diapers,First,,Scholastic Inc Pub.,2001,,1859,English,New York,,,,,Melinda Long,,1859,,1,$3.99 ,,Scholastic Pub,,,,,,
Those can Do Pigs,First,,Scholastic Inc Pub.,1998,,1860,English,New York,,,,,David McPhill,,1860,,1,$3.99 ,,Penguin Book,,,,,,
Lou Gehrig Pride of the Yankess,First,,Troll Association,1986,,1861,English,New York,,,,,Keith Brandt,,1861,,1,$3.99 ,,Troll associates,,,,,,
Dumpy and the Firefighters,First,,Harper Collins Publishers,2003,,1862,English,New York,,,,,Tony Walton,,1862,,1,$5.99 ,,Harper Collins Pub,,,,,,
Tell me Again about the night I was Born,First,,Jamie Lee Curtis,1998,,1863,English,New York,,,,,Jamie Lee Curtis,,1863,,1,$3.99 ,,Trumpet Club,,,,,,
In the Woods,First,,Scholastic Inc Pub.,1990,,1864,English,New York,,,,,Ermanno Cristini,,1864,,1,$3.99 ,,Scholastic Pub,,,,,,
Sadie and the Snowman,First,,Scholastic Inc Pub.,1987,,1865,English,New York,,,,,Allen Morgan,,1865,,1,$3.99 ,,Scholastic Pub,,,,,,
Muck's Sleepover,First,,Simon Spotlight,2002,,1866,English,New York,,,,,Kiki Thorpe,,1866,,1,$3.50 ,,Simon Spotlight,,,,,,
If you Give a Mouse a cookie,First,,Scholastic Inc Pub.,1985,,1867,English,New York,,,,,Laura joffie,,1867,,1,$2.50 ,,Scholastic Pub,,,,,,
Sally's Room,First,,Scholastic Inc Pub.,1992,,1868,English,New York,,,,,M.K Brown,,1868,,1,$2.50 ,,Scholastic Pub,,,,,,
Albert Goes to Town,First,,Scholastic Inc Pub.,1999,,1869,English,New York,,,,,Jennifer Jorden,,1869,,1,$3.99 ,,Scholastic Pub,,,,,,
That Nelson!,First,,American Press,1995,,1870,English,New York,,,,,Tom Sullivan,,1870,,1,$3.99 ,,American Press,,,,,,
It's Pumpkin Time!,First,,Scholastic Inc Pub.,1994,,1871,English,New York,,,,,Zoe Hall,,1871,,1,$2.50 ,,Scholastic Pub,,,,,,
Tummy Talks,First,,Special Pubb,1995,,1872,English,New York,,,,,Nadeleine sigman,,1872,,1,$2.50 ,,American Press,,,,,,
The Eensy weensy Spider,First,,Scholastic Inc Pub.,2001,,1873,English,New York,,,,,Mary Ann,,1873,,1,$3.99 ,,Scholastic Pub,,,,,,
Thanksgiving is Here!,First,,Scholastic Inc Pub.,2003,,1874,English,New York,,,,,Diane Goode,,1874,,1,$3.99 ,,Scholastic Pub,,,,,,
Town Mouse Country Mouse,First,,Scholastic Inc Pub.,1994,,1875,English,New York,,,,,Jan Brett,,1875,,1,$3.99 ,,Scholastic Pub,,,,,,
Going Batty!,First,,Scholastic Inc Pub.,2005,,1876,English,New York,,,,,Jack Oliver,Comic,1876,,1,$3.99 ,,Scholastic Pub,,,,,,
Sleeping Beauty,First,,Modern Publishing,1994,,1877,English,New York,,,,,Shogo Hirata,,1877,,1,$3.99 ,,Modern Publishing,,,,,,
Terrible Tyrannosaurs,First,,Scholastic Inc Pub.,2001,,1878,English,New York,,,,,Kathleen Weidner,,1878,,1,$3.99 ,,Scholastic Pub,,,,,,
Seaweed Soup,First,,Harper Collins Publishers,2001,,1879,English,New York,,,,,Stuart J. Murphy,,1879,,1,$3.99 ,,Harper Collins Pub,,,,,,
All Eyes,First,,The Economy Company,2001,,1880,English,New York,,,,,Jerry Holt,,1880,,1,$1.25 ,,The Economy Company,,,,,,
Columbus,First,,The Economy Company,2001,,1881,English,New York,,,,,Joan wade Cole,,1881,,1,$1.50 ,,The Economy Company,,,,,,
Zen Shorts,First,,Scholastic Inc Pub.,2005,,1882,English,New York,,,,,Jon J Muth,,1882,,1,$3.99 ,,Scholastic Pub,,,,,,
Dog Show Origami,First,,C B Publishing,2005,,1883,English,New York,,,,,Kris Hirshchman,Papar Art Origami,1883,,1,$2.50 ,,C.B Publishing,,,,,,
Someone's Having a Birthday,First,,The Economy Company,1999,,1884,English,New York,,,,,Dan Potter,,1884,,1,$2.50 ,,The Economy Company,,,,,,
One Vouage of Mae Jemison,First,,Scholastic Inc Pub.,2001,,1885,English,New York,,,,,Susan Canizares,,1885,,1,$2.50 ,,Scholastic Pub,,,,,,
Gordon Takes a Tumble,First,,Egmont Pub,2001,,1886,English,New York,,,,,Rev W Awdry,,1886,,1,$2.99 ,,Egmont Pub,,,,,,
Fire Fire,First,,Scholastic Inc Pub.,2001,,1887,English,New York,,,,,Gail Gibbons,,1887,,1,$2.50 ,,Scholastic Pub,,,,,,
Jingle Wiggle Prance ,First,,Scholastic Inc Pub.,2001,,1888,English,New York,,,,,Sally Noll,,1888,,1,$2.50 ,,Scholastic Pub,,,,,,
Air is all Around You,First,,Harper Collins Publishers,1962,,1889,English,New York,,,,,Franklyn M Branley,,1889,,1,$2.50 ,,Scholastic Pub,,,,,,
The World's Biggest Tea Party,First,,Harper Festival Pub,2006,,1890,English,New York,,,,,Jennifer Frantz,,1890,,1,$2.50 ,,Harper Festival,,,,,,
Snow Angels,First,,Grosset & Dunlap ,1998,,1891,English,Canada,,,,,Wendy Cheyette Lewison,,1891,,1,$3.99 ,,Grosset & Dunlap,,,,,,
Camille,First,,Grosset & Dunlap ,1998,,1892,English,Canada,,,,,Wendy Cheyette Lewison,,1892,,1,$3.99 ,,Grosset & Dunlap,,,,,,
Dog And Cat,First,,Scholastic Inc Pub.,2004,,1893,English,New York,,,,,Nancy Hall,,1893,,1,$3.99 ,,Scholastic Pub,,,,,,
Bathwater's Hot,First,,Walker Books,1985,,1894,English,New York,,,,,Shirley Hughes,,1894,,1,$3.99 ,,Walker Books,,,,,,
My Dad is Awesome,First,,Candlewick Press,1992,,1895,English,Hong Kong,,,,,Nick Butterworth,,1895,,1,$4.99 ,,Candlewick Press,,,,,,
Snowman ,First,,Pi kids Pub,2009,,1896,English,London,,,,,Jerry Tiritilli,,1896,,1,$3.99 ,,Pi Kids Publication,,,,,,
Least of all,First,,Aladdin Books,1993,,1897,English,London,,,,,Carol Purdy,,1897,,1,$3.95 ,,Aladdin Books,,,,,,
The Ugly Duckling,First,,Pi kids Pub,1993,,1898,English,London,,,,,Jane Jerrard,,1898,,1,$3.95 ,,Pi Kids Publication,,,,,,
Love you Forever,First,,A Firefly Book,1986,,1899,English,London,,,,,Robert Munsch,,1899,,1,$4.95 ,,A Firefly Book,,,,,,
Spring is here Grumpy Bunny!,First,,Scholastic Inc Pub.,2008,,1900,English,New York,,,,,Justine Korman,,1900,,1,$4.95 ,,Scholastic Pub,,,,,,
Bearly Bearable,First,,Scholastic Inc Pub.,1987,,1901,English,New York,,,,,Mort Gerberg,,1901,,1,$3.99 ,,Scholastic Pub,,,,,,
The Biggest Pumpkin Ever,First,,Scholastic Inc Pub.,1984,,1902,English,New York,,,,,Steven Kroll,,1902,,1,$3.99 ,,Scholastic Pub,,,,,,
Maybe a Bear Ate It!,First,,Orchard Books,2008,,1903,English,New York,,,,,Robie H Harris,,1903,,1,$3.99 ,,Orchard Books,,,,,,
Barney Says 'Please and Thank You,First,,Scholastic Inc Pub.,1994,,1904,English,New York,,,,,Stephen White,,1904,,1,$3.50 ,,Scholastic Pub,,,,,,
Big Fire Trucks,First,,Nutshell Book,1996,,1905,English,Canada,,,,,Joanne Barkan,,1905,,1,$2.95 ,,Scholastic Pub,,,,,,
Scooby Doo,First,,Scholastic Inc Pub.,2006,,1906,English,London,,,,,Jesse Leon Mccann,,1906,,1,$3.99 ,,Scholastic Pub,,,,,,
The Tale of Peter Rabbit,First,,Scholastic Inc Pub.,1986,,1907,English,London,,,,,David McPhill,,1907,,1,$3.99 ,,Scholastic Pub,,,,,,
Taz in A scary tale ,First,,Warner Bros.,2005,,1908,English,London,,,,,Warner Bros,,1908,,1,$3.99 ,,Warner Bros.,,,,,,
"Time for School, Nathan!",First,,Scholastic Inc Pub.,1989,,1909,English,New York,,,,,Lulu Delacre,,1909,,1,$3.99 ,,Scholastic Pub,,,,,,
How do I Love You?,First,,Idels children's Books,2003,,1910,English,Mexico,,,,,P.K. Hallinan,,1910,,1,$3.99 ,,Scholastic Pub,,,,,,
Listen to Your Fish,First,,Creative Edge ,2009,,1911,English,London,,,,,Sarah Albee,,1911,,1,$3.99 ,,Creative  Edge,,,,,,
Busy Bunnies,First,,Troll Association,1988,,1912,English,London,,,,,Stephen Caitlin,,1912,,1,$2.95 ,,Troll associates,,,,,,
Buzz Said the Bee,First,,Scholastic Inc Pub.,1992,,1913,English,London,,,,,Wendy Cheyette Lewison,,1913,,1,$3.99 ,,Scholastic Pub,,,,,,
Happy Face  ,First,,Scott Foresman and Company,1971,,1914,English,London,,,,,Alberta Orr,,1914,,1,$3.99 ,,Foresman and company,,,,,,
A book of Hugs,First,,Scholastic Inc Pub.,1999,,1915,English,New York,,,,,Dave Ross,,1915,,1,$3.99 ,,Scholastic Pub,,,,,,
Listen Buddy,First,,A Trumpet club ,1995,,1916,English,London,,,,,Helen Lester,,1916,,1,$3.99 ,,A Trumpet club,,,,,,
Beatrice Doesn't want to,First,,Scholastic Inc Pub.,1981,,1917,English,New York,,,,,Laura Numeroff,,1917,,1,$3.99 ,,Scholastic Pub,,,,,,
Daisy Comes Home,First,,Scholastic Inc Pub.,2003,,1918,English,New York,,,,,Jan Brett,,1918,,1,$3.99 ,,Scholastic Pub,,,,,,
Summertime in the Big Woods,First,,Harper Collins Publishers,1996,,1919,English,New York,,,,,Laura Ingalls Wilder,,1919,,1,$3.99 ,,Harpercollins Pub,,,,,,
Mrs. Piggle Wiggle's won't take a Bath Cure,First,,Scholastic Inc Pub.,1947,,1920,English,New York,,,,,Betty Mac Donald,,1920,,1,$3.99 ,,Scholastic Pub,,,,,,
The Lovable,First,,Scholastic Inc Pub.,1991,,1921,English,New York,,,,,Diane Loomans,,1921,,1,$3.99 ,,Scholastic Pub,,,,,,
Mama Rex and T,First,,Scholastic Inc Pub.,2001,,1922,English,New York,,,,,Rachel Vail,,1922,,1,$3.99 ,,Scholastic Pub,,,,,,
Have you seen Jellybean?,First,,Scholastic Inc Pub.,2007,,1923,English,New York,,,,,Maria Fleming,,1923,,1,$3.99 ,,Scholastic Pub,,,,,,
Swimmy ,First,,Scholastic Inc Pub.,1989,,1924,English,New York,,,,,Leo Lionni,,1924,,1,$2.95 ,,Scholastic Pub,,,,,,
Bradley and the Great Swamp Mystery,First,,Grolier Enterprises,1990,,1925,English,New York,,,,,Ruth Learner Perle,,1925,,1,$3.99 ,,Grolier Enterprises,,,,,,
Radical sports!,First,,Golden Book club,1990,,1926,English,London,,,,,Bill Hinds,,1926,,1,$2.50 ,,Golden Book Club,,,,,,
The Treasure ,First,,A Sunburst Book,1978,,1927,English,Canada,,,,,Uri Shulevitz,,1927,,1,$3.95 ,,A Sunburst Book,,,,,,
"Mmm, Cookies!",First,,Scholastic Inc Pub.,2000,,1928,English,New York,,,,,Robert Munsch,,1928,,1,$3.99 ,,Scholastic Pub,,,,,,
The Berenstain Bears Say Their Prayers,First,,Zonder Kidz,2000,,1929,English,New York,,,,,Jan Berenstain,,1929,,1,$3.99 ,,Living Light Books,,,,,,
All Aboard the Dinotrain,First,,Scholastic Inc Pub.,2008,,1930,English,New York,,,,,Deb Lund,,1930,,1,$3.99 ,,Scholastic Pub,,,,,,
All Aboard the Dinotrain,First,,Scholastic Inc Pub.,2008,,1931,English,New York,,,,,Deb Lund,,1931,,1,$3.99 ,,Scholastic Pub,,,,,,
George and Sylvia,First,,Little Tiger Press,2000,,1932,English,New York,,,,,Michael Coleman,,1932,,1,$3.99 ,,Little Tiger Press,,,,,,
Never Ride your Elephant to school,First,,Scholastic Inc Pub.,1996,,1933,English,New York,,,,,Doug Johnson,,1933,,1,$3.99 ,,Scholastic Pub,,,,,,
Officer Buckle and Gloria,First,,Scholastic Inc Pub.,1996,,1934,English,New York,,,,,Peggy Rathmann,,1934,,1,$3.99 ,,Scholastic Pub,,,,,,
Dinosaurs Love Underpants,First,,Scholastic Inc Pub.,2010,,1935,English,New York,,,,,Claire Freedman,,1935,,1,$3.99 ,,Scholastic Pub,,,,,,
Better Living,First,,Jeevandeep Pub,2010,,1936,English,Mumbai,,,,,Nicholas Soares,,1936,,1,42.00,,Jeevandeep Prakashan ,,,,,,
